soil_moisture,temperature,air_humidity,wind_speed,time_of_day,water_given_ml,water_needed,heat_index,is_dry,rain_next_hour_1,time_group_Morning,time_group_Afternoon,time_group_Evening,time_group_Late Night
0.9640000000000002,0.44400000000000006,0.6590257879656158,0.505,3,0.0,0,0.551512893982808,0,True,False,False,False,False
0.21600000000000003,0.568,0.825214899713467,0.58,6,95.5,1,0.6966074498567334,1,False,True,False,False,False
0.18799999999999994,0.832,0.14613180515759305,0.845,21,256.5,1,0.4890659025787965,1,False,False,False,True,False
0.516,0.7880000000000001,0.5630372492836675,0.22999999999999998,9,0.0,0,0.6755186246418339,0,True,True,False,False,False
0.276,0.8640000000000002,0.9942693409742118,0.375,7,0.0,0,0.929134670487106,1,True,True,False,False,False
0.9200000000000002,0.656,0.23925501432664742,0.045000000000000005,5,0.0,0,0.4476275071633237,0,True,False,False,False,False
0.068,0.872,0.160458452722063,0.6150000000000001,23,180.2,1,0.5162292263610315,1,False,False,False,False,True
0.238,0.652,0.790830945558739,0.9750000000000001,15,0.0,0,0.7214154727793696,1,True,False,True,False,False
0.13,0.22799999999999998,0.945558739255014,0.925,3,95.3,1,0.586779369627507,1,False,False,False,False,False
0.16600000000000004,0.6040000000000002,0.12177650429799425,0.585,5,0.0,0,0.3628882521489972,1,True,False,False,False,False
0.5720000000000001,0.3400000000000001,0.8739255014326646,0.07500000000000001,1,0.0,0,0.6069627507163323,0,True,False,False,False,False
0.5959999999999999,0.18800000000000006,0.8724928366762175,0.35000000000000003,14,0.0,0,0.5302464183381088,0,True,False,True,False,False
0.734,0.7519999999999999,0.05444126074498562,0.17500000000000002,15,0.0,0,0.4032206303724928,0,True,False,True,False,False
0.9059999999999999,0.7400000000000001,0.7965616045845272,0.96,2,0.0,0,0.7682808022922636,0,True,False,False,False,False
0.186,0.020000000000000018,0.9914040114613178,0.29,11,138.1,1,0.5057020057306589,1,False,True,False,False,False
0.006000000000000005,0.29200000000000004,0.9999999999999998,0.8,15,110.0,1,0.6459999999999999,1,False,False,True,False,False
0.8680000000000001,0.676,0.8853868194842405,0.23500000000000001,13,0.0,0,0.7806934097421203,0,False,False,True,False,False
0.9400000000000002,0.5400000000000001,0.4183381088825213,0.82,7,0.0,0,0.47916905444126073,0,False,True,False,False,False
0.8380000000000001,0.348,0.803724928366762,0.165,14,0.0,0,0.5758624641833809,0,False,False,True,False,False
0.444,0.36,0.4971346704871058,0.065,23,0.0,0,0.4285673352435529,0,True,False,False,False,True
0.14200000000000002,0.916,0.9011461318051575,0.05,15,0.0,0,0.9085730659025788,1,True,False,True,False,False
0.26399999999999996,0.42400000000000004,0.5114613180515758,0.034999999999999996,5,149.9,1,0.4677306590257879,1,False,False,False,False,False
0.8860000000000001,0.816,0.9083094555873923,0.68,4,0.0,0,0.8621547277936961,0,True,False,False,False,False
0.762,0.42800000000000005,0.2793696275071632,0.08000000000000002,18,0.0,0,0.35368481375358163,0,True,False,False,True,False
0.6579999999999999,0.008000000000000007,0.01862464183381085,0.9400000000000001,16,0.0,0,0.013312320916905429,0,True,False,True,False,False
0.14600000000000002,0.21200000000000008,0.04297994269340971,0.5599999999999999,0,62.6,1,0.1274899713467049,1,False,False,False,False,False
0.534,0.9919999999999999,0.8681948424068766,0.44500000000000006,23,0.0,0,0.9300974212034383,0,True,False,False,False,True
0.552,0.5279999999999999,0.965616045845272,0.7400000000000001,12,0.0,0,0.7468080229226359,0,True,False,True,False,False
0.266,0.7759999999999999,0.17621776504297987,0.8650000000000001,9,0.0,0,0.47610888252148986,1,True,True,False,False,False
0.5740000000000001,0.5120000000000001,0.1848137535816618,0.86,15,0.0,0,0.34840687679083093,0,True,False,True,False,False
0.6120000000000001,0.248,0.8767908309455585,0.9500000000000001,9,0.0,0,0.5623954154727793,0,False,True,False,False,False
0.722,0.58,0.8595988538681947,0.8500000000000001,15,0.0,0,0.7197994269340973,0,True,False,True,False,False
0.6659999999999999,0.832,0.40401146131805143,0.8650000000000001,9,0.0,0,0.6180057306590256,0,True,True,False,False,False
0.048000000000000015,0.6960000000000001,0.6518624641833809,0.23500000000000001,10,0.0,0,0.6739312320916905,1,True,True,False,False,False
0.4759999999999999,0.9840000000000001,0.1790830945558739,0.17,15,0.0,0,0.581541547277937,0,True,False,True,False,False
0.8600000000000001,0.7719999999999999,0.024355300859598805,0.635,3,0.0,0,0.39817765042979936,0,False,False,False,False,False
0.5920000000000001,0.15200000000000002,0.8911174785100284,0.87,9,0.0,0,0.5215587392550143,0,True,True,False,False,False
0.424,0.916,0.36246418338108866,0.325,17,64.8,1,0.6392320916905443,0,False,False,True,False,False
0.4759999999999999,0.9440000000000001,0.8438395415472777,0.45999999999999996,10,121.7,1,0.8939197707736388,0,False,True,False,False,False
0.09399999999999997,0.8440000000000002,0.11747851002865323,0.385,21,241.3,1,0.4807392550143267,1,False,False,False,True,False
0.544,0.43200000000000005,0.4197707736389683,0.6900000000000001,8,148.5,1,0.4258853868194842,0,False,True,False,False,False
0.176,0.14400000000000013,0.31232091690544406,0.81,11,0.0,0,0.2281604584527221,1,True,True,False,False,False
0.528,0.9640000000000001,0.6661891117478508,0.9650000000000001,20,0.0,0,0.8150945558739254,0,True,False,False,True,False
0.064,0.40800000000000003,0.23209169054441248,0.755,19,0.0,0,0.32004584527220625,1,True,False,False,True,False
0.6520000000000001,0.3720000000000001,0.23495702005730656,0.925,15,0.0,0,0.30347851002865334,0,False,False,True,False,False
0.536,0.29599999999999993,0.6117478510028651,0.7050000000000001,14,85.0,1,0.4538739255014325,0,False,False,True,False,False
0.416,0.30800000000000005,0.8080229226361029,0.24500000000000002,14,0.0,0,0.5580114613180515,0,True,False,True,False,False
0.132,0.588,0.6905444126074497,0.6400000000000001,17,65.2,1,0.6392722063037248,1,False,False,True,False,False
0.958,0.3520000000000001,0.5873925501432664,0.015,19,0.0,0,0.46969627507163325,0,True,False,False,True,False
0.8320000000000001,0.648,0.0372492836676217,0.485,3,0.0,0,0.34262464183381086,0,False,False,False,False,False
0.976,0.12,0.1389684813753581,0.05500000000000001,7,0.0,0,0.12948424068767905,0,False,True,False,False,False
0.556,0.5599999999999999,0.8968481375358164,0.91,19,96.0,1,0.7284240687679082,0,False,False,False,True,False
0.25,0.7800000000000001,0.3925501432664755,0.4,9,0.0,0,0.5862750716332379,1,True,True,False,False,False
0.794,0.628,0.7206303724928367,0.995,18,0.0,0,0.6743151862464183,0,True,False,False,True,False
0.528,0.016000000000000014,0.630372492836676,0.435,6,84.3,1,0.323186246418338,0,False,True,False,False,False
0.306,0.5720000000000002,0.45128939828080217,0.33,1,108.2,1,0.5116446991404011,0,False,False,False,False,False
0.025999999999999995,0.7719999999999999,0.21346704871060163,0.55,9,244.0,1,0.49273352435530077,1,False,True,False,False,False
0.186,0.0,0.28939828080229213,0.9,18,134.3,1,0.14469914040114606,1,False,False,False,True,False
0.996,0.3840000000000001,0.37822349570200564,0.35000000000000003,4,0.0,0,0.3811117478510029,0,True,False,False,False,False
0.788,0.09599999999999997,0.12320916905444118,0.86,11,0.0,0,0.10960458452722058,0,False,True,False,False,False
0.04199999999999998,0.7080000000000001,0.21346704871060163,0.13,9,0.0,0,0.46073352435530085,1,True,True,False,False,False
0.6779999999999999,0.9880000000000001,0.7507163323782233,0.395,1,0.0,0,0.8693581661891117,0,True,False,False,False,False
0.528,0.052000000000000046,0.7020057306590255,0.845,11,0.0,0,0.37700286532951277,0,True,True,False,False,False
0.8180000000000001,0.3720000000000001,0.46418338108882506,0.375,2,0.0,0,0.4180916905444126,0,True,False,False,False,False
0.126,0.404,0.835243553008596,0.15500000000000003,5,0.0,0,0.619621776504298,1,True,False,False,False,False
0.794,0.03200000000000003,0.4054441260744984,0.9800000000000001,19,0.0,0,0.21872206303724923,0,False,False,False,True,False
0.40399999999999997,0.33599999999999997,0.5401146131805156,0.755,18,99.1,1,0.43805730659025777,0,False,False,False,True,False
0.338,0.6919999999999998,0.3323782234957019,0.09000000000000001,12,169.7,1,0.5121891117478509,0,False,False,True,False,False
0.6620000000000001,0.8640000000000002,0.8954154727793693,0.015,18,0.0,0,0.8797077363896848,0,False,False,False,True,False
0.176,0.7640000000000001,0.32664756446991394,0.9,14,259.7,1,0.545323782234957,1,False,False,True,False,False
0.35799999999999993,0.32799999999999996,0.9212034383954153,0.16000000000000003,11,0.0,0,0.6246017191977076,0,True,True,False,False,False
0.37999999999999995,0.7360000000000001,0.9756446991404011,0.7250000000000001,15,270.9,1,0.8558223495702006,0,False,False,True,False,False
0.6040000000000001,0.4720000000000001,0.40257879656160456,0.1,11,0.0,0,0.4372893982808023,0,True,True,False,False,False
0.8720000000000001,0.664,0.15472779369627498,0.5900000000000001,7,0.0,0,0.4093638968481375,0,False,True,False,False,False
0.8520000000000001,0.644,0.5873925501432664,0.755,22,0.0,0,0.6156962750716333,0,False,False,False,False,True
0.5,0.656,0.8395415472779368,0.9900000000000001,5,63.0,1,0.7477707736389685,0,False,False,False,False,False
0.802,0.07200000000000006,0.80945558739255,0.8250000000000001,0,0.0,0,0.440727793696275,0,True,False,False,False,False
0.9820000000000002,0.9919999999999999,0.646131805157593,0.61,23,0.0,0,0.8190659025787965,0,True,False,False,False,True
0.8520000000000001,0.028000000000000025,0.2521489971346704,0.095,4,0.0,0,0.14007449856733523,0,True,False,False,False,False
0.688,0.2240000000000001,0.3839541547277936,0.9800000000000001,23,0.0,0,0.30397707736389684,0,True,False,False,False,True
0.10799999999999998,0.15200000000000002,0.16332378223495697,0.44500000000000006,23,0.0,0,0.1576618911174785,1,True,False,False,False,True
0.732,0.4,0.992836676217765,0.265,21,0.0,0,0.6964183381088824,0,True,False,False,True,False
0.76,0.7919999999999999,0.5429799426934097,0.8,12,0.0,0,0.6674899713467048,0,False,False,True,False,False
0.6279999999999999,0.832,0.44269340974212024,0.29,17,0.0,0,0.6373467048710602,0,True,False,True,False,False
0.8460000000000001,0.16000000000000003,0.2406876790830944,0.09000000000000001,22,0.0,0,0.20034383954154722,0,True,False,False,False,True
0.28600000000000003,0.020000000000000018,0.8295128939828078,0.535,13,0.0,0,0.4247564469914039,1,True,False,True,False,False
0.136,0.5120000000000001,0.9885386819484239,0.205,5,0.0,0,0.750269340974212,1,True,False,False,False,False
0.992,0.4,0.8280802292263609,0.66,6,0.0,0,0.6140401146131804,0,False,True,False,False,False
0.008000000000000007,0.3520000000000001,0.2779369627507162,0.135,1,98.8,1,0.31496848137535816,1,False,False,False,False,False
0.5959999999999999,0.43600000000000005,0.24498567335243548,0.34,17,135.0,1,0.34049283667621777,0,False,False,True,False,False
0.254,0.912,0.032951289398280736,0.205,16,0.0,0,0.4724756446991404,1,True,False,True,False,False
0.6579999999999999,0.40800000000000003,0.4484240687679082,0.18500000000000003,16,0.0,0,0.4282120343839541,0,True,False,True,False,False
0.74,0.12400000000000011,0.07306590257879653,0.33,18,0.0,0,0.09853295128939832,0,False,False,False,True,False
0.804,0.9919999999999999,0.7550143266475642,0.52,18,0.0,0,0.8735071633237821,0,True,False,False,True,False
0.15799999999999997,0.8080000000000002,0.6318051575931231,0.665,8,0.0,0,0.7199025787965616,1,True,True,False,False,False
0.784,0.68,0.14756446991404004,0.35000000000000003,2,0.0,0,0.41378223495702005,0,False,False,False,False,False
0.706,0.30800000000000005,0.49283667621776495,0.42500000000000004,1,0.0,0,0.4004183381088825,0,True,False,False,False,False
0.6559999999999999,0.30800000000000005,0.7191977077363896,0.67,9,0.0,0,0.5135988538681948,0,True,True,False,False,False
0.066,0.4959999999999999,0.06160458452722056,0.755,8,62.1,1,0.2788022922636102,1,False,True,False,False,False
0.11199999999999999,0.32799999999999996,0.46848137535816603,0.03,6,86.7,1,0.398240687679083,1,False,True,False,False,False
0.72,0.348,0.5587392550143265,0.54,20,0.0,0,0.45336962750716325,0,False,False,False,True,False
0.8360000000000001,0.628,0.04584527220630369,0.8250000000000001,13,0.0,0,0.3369226361031519,0,False,False,True,False,False
0.6819999999999999,0.84,0.5730659025787964,0.06999999999999999,2,0.0,0,0.7065329512893982,0,False,False,False,False,False
0.011999999999999983,0.5040000000000001,0.27507163323782224,0.04000000000000001,13,0.0,0,0.3895358166189112,1,True,False,True,False,False
0.8380000000000001,0.15200000000000002,0.5902578796561603,0.49000000000000005,17,0.0,0,0.37112893982808015,0,False,False,True,False,False
0.10799999999999998,0.9400000000000001,0.21919770773638958,0.5950000000000001,6,0.0,0,0.5795988538681949,1,True,True,False,False,False
0.36200000000000004,0.21599999999999997,0.5429799426934097,0.7650000000000001,7,0.0,0,0.3794899713467048,0,True,True,False,False,False
0.966,0.5599999999999999,0.19054441260744975,0.81,17,0.0,0,0.3752722063037248,0,False,False,True,False,False
0.6240000000000001,0.388,0.38968481375358155,0.09000000000000001,15,0.0,0,0.3888424068767908,0,False,False,True,False,False
0.22600000000000003,0.17599999999999993,0.6790830945558738,0.8300000000000001,17,62.9,1,0.42754154727793686,1,False,False,True,False,False
0.8200000000000001,0.9519999999999998,0.16762177650429794,0.505,18,0.0,0,0.5598108882521489,0,True,False,False,True,False
0.534,0.876,0.28510028653295116,0.8050000000000002,20,122.9,1,0.5805501432664756,0,False,False,False,True,False
0.48000000000000004,0.9880000000000001,0.002865329512893977,0.17500000000000002,6,0.0,0,0.49543266475644704,0,True,True,False,False,False
0.524,0.644,0.8151862464183379,0.785,11,0.0,0,0.729593123209169,0,True,True,False,False,False
0.025999999999999995,0.5040000000000001,0.7607449856733524,0.41500000000000004,2,0.0,0,0.6323724928366763,1,True,False,False,False,False
0.448,0.368,0.015759312320916874,0.265,3,57.0,1,0.19187965616045843,0,False,False,False,False,False
0.752,0.896,0.63323782234957,0.7400000000000001,11,0.0,0,0.764618911174785,0,True,True,False,False,False
0.9840000000000002,0.632,0.9412607449856731,0.33,5,0.0,0,0.7866303724928365,0,True,False,False,False,False
0.14,0.008000000000000007,0.5114613180515758,0.8250000000000001,20,0.0,0,0.2597306590257879,1,True,False,False,True,False
0.938,0.7719999999999999,0.648997134670487,0.27,6,0.0,0,0.7104985673352435,0,False,True,False,False,False
0.9300000000000002,0.29200000000000004,0.6805157593123207,0.58,3,0.0,0,0.48625787965616035,0,True,False,False,False,False
0.9820000000000002,0.20000000000000007,0.7965616045845272,0.04000000000000001,13,0.0,0,0.4982808022922636,0,False,False,True,False,False
0.8380000000000001,0.13200000000000012,0.965616045845272,0.8400000000000001,23,0.0,0,0.5488080229226361,0,True,False,False,False,True
0.38399999999999995,0.11599999999999999,0.8194842406876788,1.0,14,139.2,1,0.4677421203438394,0,False,False,True,False,False
0.5959999999999999,0.816,0.2521489971346704,0.04000000000000001,11,91.9,1,0.5340744985673351,0,False,True,False,False,False
0.8940000000000001,0.45600000000000007,0.7693409742120341,0.5,16,0.0,0,0.6126704871060171,0,False,False,True,False,False
0.6599999999999999,0.58,0.49283667621776495,0.11499999999999999,0,0.0,0,0.5364183381088825,0,False,False,False,False,False
0.37399999999999994,0.9440000000000001,0.63323782234957,0.05500000000000001,3,0.0,0,0.788618911174785,0,True,False,False,False,False
0.19,0.42400000000000004,0.6088825214899712,0.7400000000000001,19,114.9,1,0.5164412607449856,1,False,False,False,True,False
0.5959999999999999,0.9760000000000001,0.2679083094555873,0.29,23,137.6,1,0.6219541547277937,0,False,False,False,False,True
0.5680000000000001,0.28,0.45415472779369614,0.605,23,0.0,0,0.3670773638968481,0,True,False,False,False,True
0.21200000000000002,0.84,0.8022922636103149,0.91,6,0.0,0,0.8211461318051574,1,True,True,False,False,False
0.81,0.7160000000000001,0.08166189111747846,0.27,7,0.0,0,0.39883094555873927,0,False,True,False,False,False
0.328,0.8640000000000002,0.9756446991404011,0.6150000000000001,10,0.0,0,0.9198223495702007,0,True,True,False,False,False
0.298,0.668,0.6618911174785098,0.12,7,0.0,0,0.664945558739255,1,True,True,False,False,False
0.412,0.016000000000000014,0.5802292263610314,0.35000000000000003,19,144.5,1,0.2981146131805157,0,False,False,False,True,False
0.5680000000000001,0.08799999999999997,0.18194842406876782,0.195,20,0.0,0,0.1349742120343839,0,True,False,False,True,False
0.48400000000000004,0.656,0.20343839541547265,0.9500000000000001,8,137.7,1,0.42971919770773637,0,False,True,False,False,False
0.5740000000000001,0.9400000000000001,0.36532951289398274,0.29,1,0.0,0,0.6526647564469914,0,True,False,False,False,False
0.6300000000000001,0.040000000000000036,0.49140401146131796,0.915,10,0.0,0,0.265702005730659,0,False,True,False,False,False
0.5980000000000001,0.16400000000000015,0.6518624641833809,0.845,3,0.0,0,0.4079312320916905,0,True,False,False,False,False
0.794,0.5440000000000002,0.36246418338108866,0.53,17,0.0,0,0.4532320916905444,0,False,False,True,False,False
0.6440000000000001,0.040000000000000036,0.13610315186246413,0.7200000000000001,12,0.0,0,0.08805157593123208,0,True,False,True,False,False
0.728,0.24,0.6160458452722062,0.325,18,0.0,0,0.4280229226361031,0,False,False,False,True,False
0.47400000000000003,0.42000000000000004,0.151862464183381,0.8300000000000001,15,0.0,0,0.2859312320916905,0,True,False,True,False,False
0.426,0.588,0.5931232091690543,0.47500000000000003,17,80.8,1,0.5905616045845271,0,False,False,True,False,False
0.9200000000000002,0.588,0.08166189111747846,0.6950000000000001,17,0.0,0,0.3348309455587392,0,True,False,True,False,False
0.062,0.0040000000000000036,0.24498567335243548,0.4,11,94.6,1,0.12449283667621774,1,False,True,False,False,False
0.8600000000000001,0.904,0.027220630372492782,0.1,15,0.0,0,0.4656103151862464,0,True,False,True,False,False
0.06,0.664,0.948424068767908,0.525,3,170.1,1,0.8062120343839541,1,False,False,False,False,False
0.26799999999999996,0.31599999999999995,0.9541547277936961,0.505,2,0.0,0,0.6350773638968481,1,True,False,False,False,False
0.8320000000000001,0.7240000000000001,0.4584527220630371,0.015,23,0.0,0,0.5912263610315186,0,True,False,False,False,True
0.734,0.568,0.002865329512893977,0.34500000000000003,12,0.0,0,0.28543266475644696,0,True,False,True,False,False
0.9320000000000002,0.58,0.3581661891117478,0.4,19,0.0,0,0.4690830945558739,0,True,False,False,True,False
0.966,0.9080000000000003,0.8395415472779368,0.9550000000000001,0,0.0,0,0.8737707736389686,0,False,False,False,False,False
0.54,0.18800000000000006,0.36532951289398274,0.195,8,71.7,1,0.2766647564469914,0,False,True,False,False,False
0.54,0.5240000000000001,0.10458452722063027,0.034999999999999996,6,61.8,1,0.3142922636103152,0,False,True,False,False,False
0.38799999999999996,0.5040000000000001,0.3553008595988537,0.1,7,75.3,1,0.4296504297994269,0,False,True,False,False,False
0.698,0.136,0.812320916905444,0.7450000000000001,15,0.0,0,0.474160458452722,0,True,False,True,False,False
0.6279999999999999,0.05599999999999994,0.3094555873925501,0.44500000000000006,12,0.0,0,0.182727793696275,0,False,False,True,False,False
0.96,0.7719999999999999,0.6676217765042979,0.665,8,0.0,0,0.7198108882521489,0,True,True,False,False,False
0.11399999999999999,0.5040000000000001,0.14756446991404004,0.9,18,0.0,0,0.3257822349570201,1,True,False,False,True,False
0.20399999999999996,0.7840000000000001,0.4828080229226359,0.395,9,0.0,0,0.633404011461318,1,True,True,False,False,False
0.808,0.404,0.8323782234957018,0.48,7,0.0,0,0.6181891117478509,0,True,True,False,False,False
0.238,0.9640000000000001,0.7191977077363896,0.1,2,231.4,1,0.8415988538681949,1,False,False,False,False,False
0.518,0.18800000000000006,0.39111747851002854,0.55,3,0.0,0,0.2895587392550143,0,True,False,False,False,False
0.976,0.7240000000000001,0.5257879656160457,0.6000000000000001,9,0.0,0,0.6248939828080229,0,True,True,False,False,False
0.5700000000000001,0.41200000000000003,0.05444126074498562,0.34,12,0.0,0,0.23322063037249283,0,True,False,True,False,False
0.988,0.7640000000000001,0.6346704871060171,0.49000000000000005,7,0.0,0,0.6993352435530087,0,False,True,False,False,False
0.308,0.31599999999999995,0.7664756446991401,0.34,10,122.4,1,0.54123782234957,0,False,True,False,False,False
0.36399999999999993,0.9,0.08595988538681948,0.2,11,0.0,0,0.4929799426934097,0,True,True,False,False,False
0.05199999999999999,0.8080000000000002,0.10171919770773635,0.11000000000000001,0,0.0,0,0.4548595988538683,1,True,False,False,False,False
0.062,0.052000000000000046,0.008595988538681931,0.9650000000000001,23,129.9,1,0.03029799426934099,1,False,False,False,False,True
0.708,0.4680000000000001,0.825214899713467,0.275,16,0.0,0,0.6466074498567336,0,False,False,True,False,False
0.738,0.9880000000000001,0.9312320916905441,0.22999999999999998,0,0.0,0,0.959616045845272,0,True,False,False,False,False
0.29600000000000004,0.856,0.8567335243553007,0.010000000000000002,0,0.0,0,0.8563667621776503,1,True,False,False,False,False
0.5740000000000001,0.5080000000000001,0.6948424068767906,0.325,6,0.0,0,0.6014212034383953,0,True,True,False,False,False
0.538,0.632,0.5802292263610314,0.47500000000000003,12,0.0,0,0.6061146131805157,0,True,False,True,False,False
0.734,0.676,0.7679083094555872,0.9199999999999999,3,0.0,0,0.7219541547277937,0,False,False,False,False,False
0.9259999999999999,0.32799999999999996,0.4985673352435529,0.76,21,0.0,0,0.41328366762177643,0,True,False,False,True,False
0.6520000000000001,0.896,0.09169054441260738,0.895,11,0.0,0,0.4938452722063037,0,False,True,False,False,False
0.996,0.17200000000000004,0.33667621776504286,0.375,10,0.0,0,0.25433810888252145,0,True,True,False,False,False
0.15200000000000002,0.45600000000000007,0.8209169054441259,0.365,0,0.0,0,0.6384584527220629,1,True,False,False,False,False
0.48000000000000004,0.44000000000000006,0.43982808022922626,0.625,13,0.0,0,0.43991404011461316,0,True,False,True,False,False
0.8760000000000001,0.19200000000000006,0.9054441260744983,0.9500000000000001,2,0.0,0,0.5487220630372491,0,False,False,False,False,False
0.734,0.7080000000000001,0.24498567335243548,0.895,15,0.0,0,0.4764928366762178,0,True,False,True,False,False
0.418,0.7080000000000001,0.9541547277936961,0.995,8,114.2,1,0.831077363896848,0,False,True,False,False,False
0.37999999999999995,0.38,0.34097421203438383,0.165,5,82.1,1,0.3604871060171919,0,False,False,False,False,False
0.033999999999999975,0.41600000000000004,0.5229226361031517,0.7650000000000001,21,0.0,0,0.46946131805157587,1,True,False,False,True,False
0.0,0.7519999999999999,0.7120343839541545,0.10500000000000001,3,169.7,1,0.7320171919770773,1,False,False,False,False,False
0.97,0.31200000000000006,0.07736389684813749,0.005000000000000001,6,0.0,0,0.19468194842406877,0,True,True,False,False,False
0.532,0.8119999999999999,0.8696275071633235,0.135,1,67.5,1,0.8408137535816618,0,False,False,False,False,False
0.07200000000000001,0.6960000000000001,0.3724928366762177,0.8800000000000001,23,242.0,1,0.5342464183381088,1,False,False,False,False,True
0.4779999999999999,0.64,0.14613180515759305,0.525,3,66.2,1,0.39306590257879653,0,False,False,False,False,False
0.9240000000000002,0.5359999999999999,0.027220630372492782,0.015,2,0.0,0,0.28161031518624635,0,False,False,False,False,False
0.17200000000000004,0.236,0.7421203438395414,0.935,6,59.5,1,0.4890601719197707,1,False,True,False,False,False
0.5859999999999999,0.5080000000000001,0.6475644699140399,0.485,15,0.0,0,0.5777822349570201,0,True,False,True,False,False
0.542,0.17599999999999993,0.7851002865329513,0.6150000000000001,3,0.0,0,0.4805501432664756,0,True,False,False,False,False
0.318,0.28800000000000003,0.4957020057306589,0.9300000000000002,14,93.1,1,0.3918510028653295,0,False,False,True,False,False
0.6000000000000001,0.86,0.4985673352435529,0.2,18,0.0,0,0.6792836676217764,0,True,False,False,True,False
0.544,0.624,0.20630372492836668,0.325,19,107.1,1,0.41515186246418334,0,False,False,False,True,False
0.49799999999999994,0.2440000000000001,0.4226361031518624,0.7050000000000001,12,0.0,0,0.33331805157593125,0,True,False,True,False,False
0.184,0.128,0.7363896848137534,0.27,10,149.8,1,0.4321948424068767,1,False,True,False,False,False
0.46,0.02400000000000002,0.2707736389684813,0.7150000000000001,21,0.0,0,0.14738681948424065,0,True,False,False,True,False
0.19799999999999995,0.5200000000000001,0.5157593123209168,0.9650000000000001,3,140.4,1,0.5178796561604584,1,False,False,False,False,False
0.326,0.24,0.04584527220630369,0.42000000000000004,0,0.0,0,0.14292263610315184,0,True,False,False,False,False
0.996,0.3400000000000001,0.26217765042979935,0.26,12,0.0,0,0.3010888252148997,0,True,False,True,False,False
0.006000000000000005,0.22000000000000008,0.20057306590257873,0.6950000000000001,22,0.0,0,0.2102865329512894,1,True,False,False,False,True
0.548,0.45200000000000007,0.0959885386819484,0.42000000000000004,2,0.0,0,0.27399426934097426,0,True,False,False,False,False
0.37799999999999995,0.12,0.42693409742120336,0.58,19,0.0,0,0.2734670487106017,0,True,False,False,True,False
0.36799999999999994,0.904,0.021489971346704828,0.165,14,253.1,1,0.4627449856733524,0,False,False,True,False,False
0.464,0.21599999999999997,0.9212034383954153,0.6900000000000001,22,60.1,1,0.5686017191977076,0,False,False,False,False,True
0.798,0.040000000000000036,0.8997134670487106,0.43,21,0.0,0,0.4698567335243553,0,True,False,False,True,False
0.786,0.19200000000000006,0.6518624641833809,0.255,18,0.0,0,0.4219312320916905,0,False,False,False,True,False
0.24,0.9280000000000003,0.6805157593123207,0.51,21,224.1,1,0.8042578796561605,1,False,False,False,True,False
0.506,0.5000000000000001,0.3724928366762177,0.05500000000000001,17,0.0,0,0.4362464183381089,0,True,False,True,False,False
0.8180000000000001,0.20400000000000007,0.6618911174785098,0.4650000000000001,12,0.0,0,0.43294555873925494,0,False,False,True,False,False
0.254,0.3400000000000001,0.488538681948424,0.75,11,132.8,1,0.41426934097421203,1,False,True,False,False,False
0.08000000000000002,0.272,0.39111747851002854,0.37000000000000005,10,145.2,1,0.3315587392550143,1,False,True,False,False,False
0.6200000000000001,0.30000000000000004,0.36389684813753576,0.625,16,0.0,0,0.3319484240687679,0,False,False,True,False,False
0.196,0.32000000000000006,0.39971346704871047,0.935,21,144.1,1,0.35985673352435527,1,False,False,False,True,False
0.39799999999999996,0.248,0.9255014326647564,0.79,14,56.8,1,0.5867507163323782,0,False,False,True,False,False
0.758,0.9519999999999998,0.8753581661891117,0.125,17,0.0,0,0.9136790830945558,0,False,False,True,False,False
0.06,0.24,0.6504297994269339,0.44500000000000006,14,134.1,1,0.44521489971346695,1,False,False,True,False,False
0.27,0.7800000000000001,0.14899713467048703,0.9750000000000001,0,0.0,0,0.4644985673352436,1,True,False,False,False,False
0.34600000000000003,0.21200000000000008,0.6633237822349569,0.34,21,0.0,0,0.4376618911174785,0,True,False,False,True,False
0.34600000000000003,0.008000000000000007,0.04727793696275068,0.845,11,0.0,0,0.027638968481375342,0,True,True,False,False,False
0.6320000000000001,0.872,0.09169054441260738,0.5750000000000001,10,0.0,0,0.4818452722063037,0,False,True,False,False,False
0.738,0.4840000000000001,0.825214899713467,0.9650000000000001,7,0.0,0,0.6546074498567336,0,False,True,False,False,False
0.009999999999999981,0.404,0.5558739255014326,0.32000000000000006,7,118.0,1,0.4799369627507163,1,False,True,False,False,False
0.06,0.10000000000000009,0.06303724928366755,0.455,5,0.0,0,0.08151862464183382,1,True,False,False,False,False
0.454,0.5040000000000001,0.7206303724928367,0.925,11,148.8,1,0.6123151862464185,0,False,True,False,False,False
0.9220000000000002,0.896,0.5830945558739253,0.8300000000000001,5,0.0,0,0.7395472779369627,0,True,False,False,False,False
0.808,0.5559999999999999,0.0687679083094555,0.365,5,0.0,0,0.31238395415472775,0,True,False,False,False,False
0.08000000000000002,0.028000000000000025,0.5759312320916904,0.335,19,0.0,0,0.3019656160458452,1,True,False,False,True,False
0.4759999999999999,0.12400000000000011,0.024355300859598805,0.11000000000000001,8,0.0,0,0.07417765042979946,0,True,True,False,False,False
0.011999999999999983,0.15600000000000003,0.09455587392550135,0.885,21,0.0,0,0.1252779369627507,1,True,False,False,True,False
0.506,0.06800000000000006,0.38681948424068757,0.205,1,0.0,0,0.22740974212034382,0,True,False,False,False,False
0.29200000000000004,0.43600000000000005,0.22063037249283657,0.81,0,87.8,1,0.3283151862464183,1,False,False,False,False,False
